Date,Close
12/05/2017 16:00:00,961.35
15/05/2017 16:00:00,957.97
16/05/2017 16:00:00,966.07
17/05/2017 16:00:00,944.76
18/05/2017 16:00:00,958.49
19/05/2017 16:00:00,959.84
22/05/2017 16:00:00,970.67
23/05/2017 16:00:00,971.54
24/05/2017 16:00:00,980.35
25/05/2017 16:00:00,993.38
26/05/2017 16:00:00,995.78
30/05/2017 16:00:00,996.7
31/05/2017 16:00:00,994.62
01/06/2017 16:00:00,995.95
02/06/2017 16:00:00,1006.73
05/06/2017 16:00:00,1011.34
06/06/2017 16:00:00,1003
07/06/2017 16:00:00,1010.07
08/06/2017 16:00:00,1010.27
09/06/2017 16:00:00,978.31
12/06/2017 16:00:00,964.91
13/06/2017 16:00:00,980.79
14/06/2017 16:00:00,976.47
15/06/2017 16:00:00,964.17
16/06/2017 16:00:00,987.71
19/06/2017 16:00:00,995.17
20/06/2017 16:00:00,992.59
21/06/2017 16:00:00,1002.23
22/06/2017 16:00:00,1001.3
23/06/2017 16:00:00,1003.74
26/06/2017 16:00:00,993.98
27/06/2017 16:00:00,976.78
28/06/2017 16:00:00,990.33
29/06/2017 16:00:00,975.93
30/06/2017 16:00:00,968
03/07/2017 16:00:00,953.66
05/07/2017 16:00:00,971.4
06/07/2017 16:00:00,965.14
07/07/2017 16:00:00,978.76
10/07/2017 16:00:00,996.47
11/07/2017 16:00:00,994.13
12/07/2017 16:00:00,1006.51
13/07/2017 16:00:00,1000.63
14/07/2017 16:00:00,1001.81
17/07/2017 16:00:00,1010.04
18/07/2017 16:00:00,1024.45
19/07/2017 16:00:00,1026.87
20/07/2017 16:00:00,1028.7
21/07/2017 16:00:00,1025.67
24/07/2017 16:00:00,1038.95
25/07/2017 16:00:00,1039.87
26/07/2017 16:00:00,1052.8
27/07/2017 16:00:00,1046
28/07/2017 16:00:00,1020.04
31/07/2017 16:00:00,987.78
01/08/2017 16:00:00,996.19
02/08/2017 16:00:00,995.89
03/08/2017 16:00:00,986.92
04/08/2017 16:00:00,987.58
07/08/2017 16:00:00,992.27
08/08/2017 16:00:00,989.84
09/08/2017 16:00:00,982.01
10/08/2017 16:00:00,956.92
11/08/2017 16:00:00,967.99
14/08/2017 16:00:00,983.3
15/08/2017 16:00:00,982.74
16/08/2017 16:00:00,978.18
17/08/2017 16:00:00,960.57
18/08/2017 16:00:00,958.47
21/08/2017 16:00:00,953.29
22/08/2017 16:00:00,966.9
23/08/2017 16:00:00,958
24/08/2017 16:00:00,952.45
25/08/2017 16:00:00,945.26
28/08/2017 16:00:00,946.02
29/08/2017 16:00:00,954.06
30/08/2017 16:00:00,967.59
31/08/2017 16:00:00,980.6
01/09/2017 16:00:00,978.25
05/09/2017 16:00:00,965.27
06/09/2017 16:00:00,967.8
07/09/2017 16:00:00,979.47
08/09/2017 16:00:00,965.9
11/09/2017 16:00:00,977.96
12/09/2017 16:00:00,982.58
13/09/2017 16:00:00,999.6
14/09/2017 16:00:00,992.21
15/09/2017 16:00:00,986.79
18/09/2017 16:00:00,974.19
19/09/2017 16:00:00,969.86
20/09/2017 16:00:00,973.21
21/09/2017 16:00:00,964.65
22/09/2017 16:00:00,955.1
25/09/2017 16:00:00,939.79
26/09/2017 16:00:00,938.6
27/09/2017 16:00:00,950.87
28/09/2017 16:00:00,956.4
29/09/2017 16:00:00,961.35
02/10/2017 16:00:00,959.19
03/10/2017 16:00:00,957.1
04/10/2017 16:00:00,965.45
05/10/2017 16:00:00,980.85
06/10/2017 16:00:00,989.58
09/10/2017 16:00:00,990.99
10/10/2017 16:00:00,987.2
11/10/2017 16:00:00,995
12/10/2017 16:00:00,1000.93
13/10/2017 16:00:00,1002.94
16/10/2017 16:00:00,1006.34
17/10/2017 16:00:00,1009.13
18/10/2017 16:00:00,997
19/10/2017 16:00:00,986.61
20/10/2017 16:00:00,982.91
23/10/2017 16:00:00,966.3
24/10/2017 16:00:00,975.9
25/10/2017 16:00:00,972.91
26/10/2017 16:00:00,972.43
27/10/2017 16:00:00,1100.95
30/10/2017 16:00:00,1110.85
31/10/2017 16:00:00,1105.28
01/11/2017 16:00:00,1103.68
02/11/2017 16:00:00,1094.22
03/11/2017 16:00:00,1111.6
06/11/2017 16:00:00,1120.66
07/11/2017 16:00:00,1123.17
08/11/2017 16:00:00,1132.88
09/11/2017 16:00:00,1129.13
10/11/2017 16:00:00,1125.35
13/11/2017 16:00:00,1129.17
14/11/2017 16:00:00,1136.84
15/11/2017 16:00:00,1126.69
16/11/2017 16:00:00,1137.29
17/11/2017 16:00:00,1129.88
20/11/2017 16:00:00,1126.31
21/11/2017 16:00:00,1139.49
22/11/2017 16:00:00,1156.16
24/11/2017 13:00:00,1186
27/11/2017 16:00:00,1195.83
28/11/2017 16:00:00,1193.6
29/11/2017 16:00:00,1161.27
30/11/2017 16:00:00,1176.75
01/12/2017 16:00:00,1162.35
04/12/2017 16:00:00,1133.95
05/12/2017 16:00:00,1141.57
06/12/2017 16:00:00,1152.35
07/12/2017 16:00:00,1159.79
08/12/2017 16:00:00,1162
11/12/2017 16:00:00,1168.92
12/12/2017 16:00:00,1165.08
13/12/2017 16:00:00,1164.13
14/12/2017 16:00:00,1174.26
15/12/2017 16:00:00,1179.14
18/12/2017 16:00:00,1190.58
19/12/2017 16:00:00,1187.38
20/12/2017 16:00:00,1177.62
21/12/2017 16:00:00,1174.76
22/12/2017 16:00:00,1168.36
26/12/2017 16:00:00,1176.76
27/12/2017 16:00:00,1182.26
28/12/2017 16:00:00,1186.1
29/12/2017 16:00:00,1169.47
02/01/2018 16:00:00,1189.01
03/01/2018 16:00:00,1204.2
04/01/2018 16:00:00,1209.59
05/01/2018 16:00:00,1229.14
08/01/2018 16:00:00,1246.87
09/01/2018 16:00:00,1252.7
10/01/2018 16:00:00,1254.33
11/01/2018 16:00:00,1276.68
12/01/2018 16:00:00,1305.2
16/01/2018 16:00:00,1304.86
17/01/2018 16:00:00,1295
18/01/2018 16:00:00,1293.32
19/01/2018 16:00:00,1294.58
22/01/2018 16:00:00,1327.31
23/01/2018 16:00:00,1362.54
24/01/2018 16:00:00,1357.51
25/01/2018 16:00:00,1377.95
26/01/2018 16:00:00,1402.05
29/01/2018 16:00:00,1417.68
30/01/2018 16:00:00,1437.82
31/01/2018 16:00:00,1450.89
01/02/2018 16:00:00,1390
02/02/2018 16:00:00,1429.95
05/02/2018 16:00:00,1390
06/02/2018 16:00:00,1442.84
07/02/2018 16:00:00,1416.78
08/02/2018 16:00:00,1350.5
09/02/2018 16:00:00,1339.6
12/02/2018 16:00:00,1386.23
13/02/2018 16:00:00,1414.51
14/02/2018 16:00:00,1451.05
15/02/2018 16:00:00,1461.76
16/02/2018 16:00:00,1448.69
20/02/2018 16:00:00,1468.35
21/02/2018 16:00:00,1482.92
22/02/2018 16:00:00,1485.34
23/02/2018 16:00:00,1500
26/02/2018 16:00:00,1521.95
27/02/2018 16:00:00,1511.98
28/02/2018 16:00:00,1512.45
01/03/2018 16:00:00,1493.45
02/03/2018 16:00:00,1500.25
05/03/2018 16:00:00,1523.61
06/03/2018 16:00:00,1537.64
07/03/2018 16:00:00,1545
08/03/2018 16:00:00,1551.86
09/03/2018 16:00:00,1578.89
12/03/2018 16:00:00,1598.39
13/03/2018 16:00:00,1588.18
14/03/2018 16:00:00,1591
15/03/2018 16:00:00,1582.32
16/03/2018 16:00:00,1571.68
19/03/2018 16:00:00,1544.93
20/03/2018 16:00:00,1586.51
21/03/2018 16:00:00,1581.86
22/03/2018 16:00:00,1544.92
23/03/2018 16:00:00,1495.56
26/03/2018 16:00:00,1555.86
27/03/2018 16:00:00,1497.05
28/03/2018 16:00:00,1431.42
29/03/2018 16:00:00,1447.34
02/04/2018 16:00:00,1371.99
03/04/2018 16:00:00,1392.05
04/04/2018 16:00:00,1410.57
05/04/2018 16:00:00,1451.75
06/04/2018 16:00:00,1405.23
09/04/2018 16:00:00,1406.08
10/04/2018 16:00:00,1436.22
11/04/2018 16:00:00,1427.05
12/04/2018 16:00:00,1448.5
13/04/2018 16:00:00,1430.79
16/04/2018 16:00:00,1441.5
17/04/2018 16:00:00,1503.83
18/04/2018 16:00:00,1527.84
19/04/2018 16:00:00,1556.91
20/04/2018 16:00:00,1527.49
23/04/2018 16:00:00,1517.86
24/04/2018 16:00:00,1460.09
25/04/2018 16:00:00,1460.17
26/04/2018 16:00:00,1517.96
27/04/2018 16:00:00,1572.62
30/04/2018 16:00:00,1566.13
01/05/2018 16:00:00,1582.26
02/05/2018 16:00:00,1569.68
03/05/2018 16:00:00,1572.08
04/05/2018 16:00:00,1580.95
07/05/2018 16:00:00,1600.14
08/05/2018 16:00:00,1592.39
09/05/2018 16:00:00,1608
10/05/2018 16:00:00,1609.08
11/05/2018 16:00:00,1602.91
14/05/2018 16:00:00,1601.54
15/05/2018 16:00:00,1576.12
16/05/2018 16:00:00,1587.28
17/05/2018 16:00:00,1581.76
18/05/2018 16:00:00,1574.37
21/05/2018 16:00:00,1585.46
22/05/2018 16:00:00,1581.4
23/05/2018 16:00:00,1601.86
24/05/2018 16:00:00,1603.07
25/05/2018 16:00:00,1610.15
29/05/2018 16:00:00,1612.87
30/05/2018 16:00:00,1624.89
31/05/2018 16:00:00,1629.62
01/06/2018 16:00:00,1641.54
04/06/2018 16:00:00,1665.27
05/06/2018 16:00:00,1696.35
06/06/2018 16:00:00,1695.75
07/06/2018 16:00:00,1689.3
08/06/2018 16:00:00,1683.99
11/06/2018 16:00:00,1689.12
12/06/2018 16:00:00,1698.75
13/06/2018 16:00:00,1704.86
14/06/2018 16:00:00,1723.86
15/06/2018 16:00:00,1715.97
18/06/2018 16:00:00,1723.79
19/06/2018 16:00:00,1734.78
20/06/2018 16:00:00,1734.78
21/06/2018 16:00:00,1730.22
22/06/2018 16:00:00,1715.67
25/06/2018 16:00:00,1663.15
26/06/2018 16:00:00,1691.09
27/06/2018 16:00:00,1660.51
28/06/2018 16:00:00,1701.45
29/06/2018 16:00:00,1699.8
02/07/2018 16:00:00,1713.78
03/07/2018 13:00:00,1693.96
05/07/2018 16:00:00,1699.73
06/07/2018 16:00:00,1710.63
09/07/2018 16:00:00,1739.02
10/07/2018 16:00:00,1743.07
11/07/2018 16:00:00,1755
12/07/2018 16:00:00,1796.62
13/07/2018 16:00:00,1813.03
16/07/2018 16:00:00,1822.49
17/07/2018 16:00:00,1843.93
18/07/2018 16:00:00,1842.92
19/07/2018 16:00:00,1812.97
20/07/2018 16:00:00,1813.7
23/07/2018 16:00:00,1802
24/07/2018 16:00:00,1829.24
25/07/2018 16:00:00,1863.61
26/07/2018 16:00:00,1808
27/07/2018 16:00:00,1817.27
30/07/2018 16:00:00,1779.22
31/07/2018 16:00:00,1777.44
01/08/2018 16:00:00,1797.17
02/08/2018 16:00:00,1834.33
03/08/2018 16:00:00,1823.29
06/08/2018 16:00:00,1847.75
07/08/2018 16:00:00,1862.48
08/08/2018 16:00:00,1886.52
09/08/2018 16:00:00,1898.52
10/08/2018 16:00:00,1886.3
13/08/2018 16:00:00,1896.2
14/08/2018 16:00:00,1919.65
15/08/2018 16:00:00,1882.62
16/08/2018 16:00:00,1886.52
17/08/2018 16:00:00,1882.22
20/08/2018 16:00:00,1876.71
21/08/2018 16:00:00,1883.42
22/08/2018 16:00:00,1904.9
23/08/2018 16:00:00,1902.9
24/08/2018 16:00:00,1905.39
27/08/2018 16:00:00,1927.68
28/08/2018 16:00:00,1932.82
29/08/2018 16:00:00,1998.1
30/08/2018 16:00:00,2002.38
31/08/2018 16:00:00,2012.71
04/09/2018 16:00:00,2039.51
05/09/2018 16:00:00,1994.82
06/09/2018 16:00:00,1958.31
07/09/2018 16:00:00,1952.07
10/09/2018 16:00:00,1939.01
11/09/2018 16:00:00,1987.15
12/09/2018 16:00:00,1990
13/09/2018 16:00:00,1989.87
14/09/2018 16:00:00,1970.19
17/09/2018 16:00:00,1908.03
18/09/2018 16:00:00,1941.05
19/09/2018 16:00:00,1926.42
20/09/2018 16:00:00,1944.3
21/09/2018 16:00:00,1915.01
24/09/2018 16:00:00,1934.36
25/09/2018 16:00:00,1974.55
26/09/2018 16:00:00,1974.85
27/09/2018 16:00:00,2012.98
28/09/2018 16:00:00,2003
01/10/2018 16:00:00,2004.36
02/10/2018 16:00:00,1971.31
03/10/2018 16:00:00,1952.76
04/10/2018 16:00:00,1909.42
05/10/2018 16:00:00,1889.65
08/10/2018 16:00:00,1864.42
09/10/2018 16:00:00,1870.32
10/10/2018 16:00:00,1755.25
11/10/2018 16:00:00,1719.36
12/10/2018 16:00:00,1788.61
15/10/2018 16:00:00,1760.95
16/10/2018 16:00:00,1819.96
17/10/2018 16:00:00,1831.73
18/10/2018 16:00:00,1770.72
19/10/2018 16:00:00,1764.03
22/10/2018 16:00:00,1789.3
23/10/2018 16:00:00,1768.7
24/10/2018 16:00:00,1664.2
25/10/2018 16:00:00,1782.17
26/10/2018 16:00:00,1642.81
29/10/2018 16:00:00,1538.88
30/10/2018 16:00:00,1530.42
31/10/2018 16:00:00,1598.01
01/11/2018 16:00:00,1665.53
02/11/2018 16:00:00,1665.53
05/11/2018 16:00:00,1627.8
06/11/2018 16:00:00,1642.81
07/11/2018 16:00:00,1755.49
08/11/2018 16:00:00,1754.91
09/11/2018 16:00:00,1712.43
12/11/2018 16:00:00,1636.85
13/11/2018 16:00:00,1631.17
14/11/2018 16:00:00,1599.01
15/11/2018 16:00:00,1619.44
16/11/2018 16:00:00,1593.41
19/11/2018 16:00:00,1512.29
20/11/2018 16:00:00,1495.46
21/11/2018 16:00:00,1516.73
23/11/2018 13:00:00,1502.06
26/11/2018 16:00:00,1581.33
27/11/2018 16:00:00,1581.42
28/11/2018 16:00:00,1677.75
29/11/2018 16:00:00,1673.57
30/11/2018 16:00:00,1690.17
03/12/2018 16:00:00,1772.36
04/12/2018 16:00:00,1668.4
06/12/2018 16:00:00,1699.19
07/12/2018 16:00:00,1629.13
10/12/2018 16:00:00,1641.03
11/12/2018 16:00:00,1643.24
12/12/2018 16:00:00,1663.54
13/12/2018 16:00:00,1658.38
14/12/2018 16:00:00,1591.91
17/12/2018 16:00:00,1520.91
18/12/2018 16:00:00,1551.48
19/12/2018 16:00:00,1495.08
20/12/2018 16:00:00,1460.83
21/12/2018 16:00:00,1377.45
24/12/2018 13:00:00,1343.96
26/12/2018 16:00:00,1470.9
27/12/2018 16:00:00,1461.64
28/12/2018 16:00:00,1478.02
31/12/2018 16:00:00,1501.97
02/01/2019 16:00:00,1539.13
03/01/2019 16:00:00,1500.28
04/01/2019 16:00:00,1575.39
07/01/2019 16:00:00,1629.51
08/01/2019 16:00:00,1656.58
09/01/2019 16:00:00,1659.42
10/01/2019 16:00:00,1656.22
11/01/2019 16:00:00,1640.56
14/01/2019 16:00:00,1617.21
15/01/2019 16:00:00,1674.56
16/01/2019 16:00:00,1683.78
17/01/2019 16:00:00,1693.22
18/01/2019 16:00:00,1696.2
22/01/2019 16:00:00,1632.17
23/01/2019 16:00:00,1640.02
24/01/2019 16:00:00,1654.93
25/01/2019 16:00:00,1670.57
28/01/2019 16:00:00,1637.89
29/01/2019 16:00:00,1593.88
30/01/2019 16:00:00,1670.43
31/01/2019 16:00:00,1718.73
01/02/2019 16:00:00,1626.23
04/02/2019 16:00:00,1633.31
05/02/2019 16:00:00,1658.81
06/02/2019 16:00:00,1640.26
07/02/2019 16:00:00,1614.37
08/02/2019 16:00:00,1588.22
11/02/2019 16:00:00,1591
12/02/2019 16:00:00,1638.01
13/02/2019 16:00:00,1640
14/02/2019 16:00:00,1622.65
15/02/2019 16:00:00,1607.95
19/02/2019 16:00:00,1627.58
20/02/2019 16:00:00,1622.1
21/02/2019 16:00:00,1619.44
22/02/2019 16:00:00,1631.56
25/02/2019 16:00:00,1633
26/02/2019 16:00:00,1636.4
27/02/2019 16:00:00,1641.09
28/02/2019 16:00:00,1639.83
01/03/2019 16:00:00,1671.73
04/03/2019 16:00:00,1696.17
05/03/2019 16:00:00,1692.43
06/03/2019 16:00:00,1668.95
07/03/2019 16:00:00,1625.95
08/03/2019 16:00:00,1620.8
11/03/2019 16:00:00,1670.62
12/03/2019 16:00:00,1673.1
13/03/2019 16:00:00,1690.81
14/03/2019 16:00:00,1686.22
15/03/2019 16:00:00,1712.36
18/03/2019 16:00:00,1742.15
19/03/2019 16:00:00,1761.85
20/03/2019 16:00:00,1797.27
21/03/2019 16:00:00,1819.26
22/03/2019 16:00:00,1764.77
25/03/2019 16:00:00,1774.26
26/03/2019 16:00:00,1783.76
27/03/2019 16:00:00,1765.7
28/03/2019 16:00:00,1773.42
29/03/2019 16:00:00,1780.75
01/04/2019 16:00:00,1814.19
02/04/2019 16:00:00,1813.98
03/04/2019 16:00:00,1820.7
04/04/2019 16:00:00,1818.86
05/04/2019 16:00:00,1837.28
08/04/2019 16:00:00,1849.86
09/04/2019 16:00:00,1835.84
10/04/2019 16:00:00,1847.33
11/04/2019 16:00:00,1844.07
12/04/2019 16:00:00,1843.06
15/04/2019 16:00:00,1844.87
16/04/2019 16:00:00,1863.04
17/04/2019 16:00:00,1864.82
18/04/2019 16:00:00,1861.69
22/04/2019 16:00:00,1887.31
23/04/2019 16:00:00,1923.77
24/04/2019 16:00:00,1901.75
25/04/2019 16:00:00,1902.25
26/04/2019 16:00:00,1950.63
29/04/2019 16:00:00,1938.43
30/04/2019 16:00:00,1926.52
01/05/2019 16:00:00,1911.52
02/05/2019 16:00:00,1900.82
03/05/2019 16:00:00,1962.46
06/05/2019 16:00:00,1950.55
07/05/2019 16:00:00,1921
08/05/2019 16:00:00,1917.77
09/05/2019 16:00:00,1899.87
10/05/2019 16:00:00,1889.98
13/05/2019 16:00:00,1822.68
14/05/2019 16:00:00,1840.12
15/05/2019 16:00:00,1871.15
16/05/2019 16:00:00,1907.57
17/05/2019 16:00:00,1869
20/05/2019 16:00:00,1858.97
21/05/2019 16:00:00,1857.52
22/05/2019 16:00:00,1859.68
23/05/2019 16:00:00,1815.48
24/05/2019 16:00:00,1823.28
28/05/2019 16:00:00,1836.43
29/05/2019 16:00:00,1819.19
30/05/2019 16:00:00,1816.32
31/05/2019 16:00:00,1775.07
03/06/2019 16:00:00,1692.69
04/06/2019 16:00:00,1729.56
05/06/2019 16:00:00,1738.5
06/06/2019 16:00:00,1754.36
07/06/2019 16:00:00,1804.03
10/06/2019 16:00:00,1860.63
11/06/2019 16:00:00,1863.7
12/06/2019 16:00:00,1855.32
13/06/2019 16:00:00,1870.3
14/06/2019 16:00:00,1869.67
17/06/2019 16:00:00,1886.03
18/06/2019 16:00:00,1901.37
19/06/2019 16:00:00,1908.79
20/06/2019 16:00:00,1918.19
21/06/2019 16:00:00,1911.3
24/06/2019 16:00:00,1913.9
25/06/2019 16:00:00,1878.27
26/06/2019 16:00:00,1897.83
27/06/2019 16:00:00,1904.28
28/06/2019 16:00:00,1893.63
01/07/2019 16:00:00,1922.19
02/07/2019 16:00:00,1934.31
03/07/2019 13:00:00,1939
05/07/2019 16:00:00,1942.91
08/07/2019 16:00:00,1952.32
09/07/2019 16:00:00,1988.3
10/07/2019 16:00:00,2017.41
11/07/2019 16:00:00,2001.07
12/07/2019 16:00:00,2011
15/07/2019 16:00:00,2020.99
16/07/2019 16:00:00,2009.9
17/07/2019 16:00:00,1992.03
18/07/2019 16:00:00,1977.9
19/07/2019 16:00:00,1964.52
22/07/2019 16:00:00,1985.63
23/07/2019 16:00:00,1994.49
24/07/2019 16:00:00,2000.81
25/07/2019 16:00:00,1973.82
26/07/2019 16:00:00,1943.05
29/07/2019 16:00:00,1912.45
30/07/2019 16:00:00,1898.53
31/07/2019 16:00:00,1866.78
01/08/2019 16:00:00,1855.32
02/08/2019 16:00:00,1823.24
05/08/2019 16:00:00,1765.13
06/08/2019 16:00:00,1787.83
07/08/2019 16:00:00,1793.4
08/08/2019 16:00:00,1832.89
09/08/2019 16:00:00,1807.58
12/08/2019 16:00:00,1784.92
13/08/2019 16:00:00,1824.34
14/08/2019 16:00:00,1762.96
15/08/2019 16:00:00,1776.12
16/08/2019 16:00:00,1792.57
19/08/2019 16:00:00,1816.12
20/08/2019 16:00:00,1801.38
21/08/2019 16:00:00,1823.54
22/08/2019 16:00:00,1805.6
23/08/2019 16:00:00,1749.62
26/08/2019 16:00:00,1768.87
27/08/2019 16:00:00,1761.83
28/08/2019 16:00:00,1764.25
29/08/2019 16:00:00,1786.4
30/08/2019 16:00:00,1776.29
03/09/2019 16:00:00,1789.84
04/09/2019 16:00:00,1800.62
05/09/2019 16:00:00,1840.72
06/09/2019 16:00:00,1833.51
09/09/2019 16:00:00,1831.35
10/09/2019 16:00:00,1820.55
11/09/2019 16:00:00,1822.99
12/09/2019 16:00:00,1843.55
13/09/2019 16:00:00,1839.34
16/09/2019 16:00:00,1807.84
17/09/2019 16:00:00,1822.55
18/09/2019 16:00:00,1817.46
19/09/2019 16:00:00,1821.5
20/09/2019 16:00:00,1794.16
23/09/2019 16:00:00,1785.3
24/09/2019 16:00:00,1741.61
25/09/2019 16:00:00,1768.33
26/09/2019 16:00:00,1739.84
27/09/2019 16:00:00,1725.45
30/09/2019 16:00:00,1735.91
01/10/2019 16:00:00,1735.65
02/10/2019 16:00:00,1713.23
03/10/2019 16:00:00,1724.42
04/10/2019 16:00:00,1739.65
07/10/2019 16:00:00,1732.66
08/10/2019 16:00:00,1705.51
09/10/2019 16:00:00,1721.99
10/10/2019 16:00:00,1720.26
11/10/2019 16:00:00,1731.92
14/10/2019 16:00:00,1736.43
15/10/2019 16:00:00,1767.38
16/10/2019 16:00:00,1777.43
17/10/2019 16:00:00,1787.48
18/10/2019 16:00:00,1757.51
21/10/2019 16:00:00,1785.66
22/10/2019 16:00:00,1765.73
23/10/2019 16:00:00,1762.17
24/10/2019 16:00:00,1780.78
25/10/2019 16:00:00,1761.33
28/10/2019 16:00:00,1777.08
29/10/2019 16:00:00,1762.71
30/10/2019 16:00:00,1779.99
31/10/2019 16:00:00,1776.66
01/11/2019 16:00:00,1791.44
04/11/2019 16:00:00,1804.66
05/11/2019 16:00:00,1801.71
06/11/2019 16:00:00,1795.77
07/11/2019 16:00:00,1788.2
08/11/2019 16:00:00,1785.88
11/11/2019 16:00:00,1771.65
12/11/2019 16:00:00,1778
13/11/2019 16:00:00,1753.11
14/11/2019 16:00:00,1754.6
15/11/2019 16:00:00,1739.49
18/11/2019 16:00:00,1752.53
19/11/2019 16:00:00,1752.79
20/11/2019 16:00:00,1745.53
21/11/2019 16:00:00,1734.71
22/11/2019 16:00:00,1745.72
25/11/2019 16:00:00,1773.84
26/11/2019 16:00:00,1796.94
27/11/2019 16:00:00,1818.51
29/11/2019 13:00:00,1800.8
02/12/2019 16:00:00,1781.6
03/12/2019 16:00:00,1769.96
04/12/2019 16:00:00,1760.69
05/12/2019 16:00:00,1740.48
06/12/2019 16:00:00,1751.6
09/12/2019 16:00:00,1749.51
10/12/2019 16:00:00,1739.21
11/12/2019 16:00:00,1748.72
12/12/2019 16:00:00,1760.33
13/12/2019 16:00:00,1760.94
16/12/2019 16:00:00,1769.21
17/12/2019 16:00:00,1790.66
18/12/2019 16:00:00,1784.03
19/12/2019 16:00:00,1792.28
20/12/2019 16:00:00,1786.5
23/12/2019 16:00:00,1793
24/12/2019 13:00:00,1789.21
26/12/2019 16:00:00,1868.77
27/12/2019 16:00:00,1869.8
30/12/2019 16:00:00,1846.89
